16:05:04	 Tµi kho∂n: caothuong	 Nh©n vÀt: DanChoiLua	 DWORD ID: -1902028200	 C p: 1	 IP: 14.160.198.30 : 49947	 Xu: 0	 TÊng ti“n vπn: 0
20:17:22	 Tµi kho∂n: bibabibo00	 Nh©n vÀt: ChuHaiVT	 DWORD ID: 1096389470	 C p: 120	 IP: 42.119.156.197 : 9778	 Xu: 0	 TÊng ti“n vπn: 3375
20:17:26	 Tµi kho∂n: thangmap	 Nh©n vÀt: BlackWofl	 DWORD ID: -263846139	 C p: 120	 IP: 42.117.168.117 : 50410	 Xu: 0	 TÊng ti“n vπn: 0
20:17:29	 Tµi kho∂n: datvolamtansat	 Nh©n vÀt: DuongCuHeo	 DWORD ID: -1090054488	 C p: 120	 IP: 14.179.50.179 : 58447	 Xu: 0	 TÊng ti“n vπn: 1000
20:17:41	 Tµi kho∂n: haidong	 Nh©n vÀt: 11111111	 DWORD ID: 1759544959	 C p: 1	 IP: 113.23.61.242 : 63346	 Xu: 0	 TÊng ti“n vπn: 0
20:18:08	 Tµi kho∂n: quydaicahp123	 Nh©n vÀt: ChemNoAE	 DWORD ID: 325607260	 C p: 120	 IP: 171.252.154.202 : 44830	 Xu: 0	 TÊng ti“n vπn: 1000
20:18:21	 Tµi kho∂n: ncc111	 Nh©n vÀt: NoName	 DWORD ID: -848648212	 C p: 120	 IP: 42.112.230.233 : 46462	 Xu: 0	 TÊng ti“n vπn: 1000
20:18:33	 Tµi kho∂n: tungprotid1	 Nh©n vÀt: MπcƒThi™nƒS∏t	 DWORD ID: 35318262	 C p: 120	 IP: 14.240.124.147 : 51258	 Xu: 0	 TÊng ti“n vπn: 996
20:18:36	 Tµi kho∂n: q9game104	 Nh©n vÀt: TYŸBoss01	 DWORD ID: -174922127	 C p: 1	 IP: 14.169.171.222 : 61769	 Xu: 0	 TÊng ti“n vπn: 0
20:19:12	 Tµi kho∂n: tranquochungg	 Nh©n vÀt: vodang	 DWORD ID: 185281583	 C p: 1	 IP: 125.235.225.95 : 39226	 Xu: 0	 TÊng ti“n vπn: 0
20:19:14	 Tµi kho∂n: caothuong2	 Nh©n vÀt: DanChoiBua	 DWORD ID: -1901110008	 C p: 120	 IP: 14.160.198.30 : 62417	 Xu: 0	 TÊng ti“n vπn: 1400
20:19:18	 Tµi kho∂n: caothuong	 Nh©n vÀt: DanChoiLua	 DWORD ID: -1902028200	 C p: 120	 IP: 14.160.198.30 : 62419	 Xu: 0	 TÊng ti“n vπn: 400
20:19:50	 Tµi kho∂n: caothuong1	 Nh©n vÀt: DanChoiDoc	 DWORD ID: -1901212562	 C p: 120	 IP: 14.160.198.30 : 62423	 Xu: 0	 TÊng ti“n vπn: 0
20:19:51	 Tµi kho∂n: caothuong	 Nh©n vÀt: DanChoiLua	 DWORD ID: -1902028200	 C p: 120	 IP: 14.160.198.30 : 62425	 Xu: 0	 TÊng ti“n vπn: 1400
20:19:52	 Tµi kho∂n: caothuong2	 Nh©n vÀt: DanChoiBua	 DWORD ID: -1901110008	 C p: 120	 IP: 14.160.198.30 : 62427	 Xu: 0	 TÊng ti“n vπn: 1400
20:20:12	 Tµi kho∂n: caothuong1	 Nh©n vÀt: DanChoiDoc	 DWORD ID: -1901212562	 C p: 120	 IP: 14.160.198.30 : 62432	 Xu: 0	 TÊng ti“n vπn: 0
20:20:16	 Tµi kho∂n: caothuong2	 Nh©n vÀt: DanChoiBua	 DWORD ID: -1901110008	 C p: 120	 IP: 14.160.198.30 : 62434	 Xu: 0	 TÊng ti“n vπn: 1600
20:20:34	 Tµi kho∂n: caothuong1	 Nh©n vÀt: DanChoiDoc	 DWORD ID: -1901212562	 C p: 120	 IP: 14.160.198.30 : 62437	 Xu: 0	 TÊng ti“n vπn: 0
20:20:34	 Tµi kho∂n: caothuong	 Nh©n vÀt: DanChoiLua	 DWORD ID: -1902028200	 C p: 120	 IP: 14.160.198.30 : 62438	 Xu: 0	 TÊng ti“n vπn: 1400
20:20:52	 Tµi kho∂n: khanh91	 Nh©n vÀt: BiuŸBiu	 DWORD ID: -1605028314	 C p: 1	 IP: 42.112.159.112 : 16554	 Xu: 0	 TÊng ti“n vπn: 0
20:20:55	 Tµi kho∂n: 16cmbuslon3h	 Nh©n vÀt: zOneHitManz	 DWORD ID: -2001749718	 C p: 1	 IP: 42.113.165.239 : 10826	 Xu: 0	 TÊng ti“n vπn: 0
20:20:56	 Tµi kho∂n: caothuong1	 Nh©n vÀt: DanChoiDoc	 DWORD ID: -1901212562	 C p: 120	 IP: 14.160.198.30 : 62441	 Xu: 0	 TÊng ti“n vπn: 0
20:20:59	 Tµi kho∂n: caothuong2	 Nh©n vÀt: DanChoiBua	 DWORD ID: -1901110008	 C p: 120	 IP: 14.160.198.30 : 62443	 Xu: 0	 TÊng ti“n vπn: 1600
20:21:26	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 1	 IP: 1.55.45.91 : 36197	 Xu: 0	 TÊng ti“n vπn: 0
20:22:20	 Tµi kho∂n: 060693	 Nh©n vÀt: zOneHitz	 DWORD ID: -674526546	 C p: 1	 IP: 42.113.165.239 : 11249	 Xu: 0	 TÊng ti“n vπn: 0
20:23:20	 Tµi kho∂n: mrcana	 Nh©n vÀt: zKillerz	 DWORD ID: 1621734697	 C p: 120	 IP: 42.113.165.239 : 56297	 Xu: 0	 TÊng ti“n vπn: 1000
20:23:23	 Tµi kho∂n: caothuong1	 Nh©n vÀt: DanChoiDoc	 DWORD ID: -1901212562	 C p: 120	 IP: 14.160.198.30 : 62470	 Xu: 0	 TÊng ti“n vπn: 0
20:23:25	 Tµi kho∂n: caothuong	 Nh©n vÀt: DanChoiLua	 DWORD ID: -1902028200	 C p: 120	 IP: 14.160.198.30 : 62472	 Xu: 0	 TÊng ti“n vπn: 2800
20:23:28	 Tµi kho∂n: caothuong2	 Nh©n vÀt: DanChoiBua	 DWORD ID: -1901110008	 C p: 120	 IP: 14.160.198.30 : 62474	 Xu: 0	 TÊng ti“n vπn: 0
20:24:07	 Tµi kho∂n: hung078	 Nh©n vÀt: ∞ThÊ∞∞Th«n	 DWORD ID: -702269073	 C p: 121	 IP: 113.169.23.91 : 55643	 Xu: 9162	 TÊng ti“n vπn: 8814825
20:24:07	 Tµi kho∂n: minhkhoa	 Nh©n vÀt: SuHuynh	 DWORD ID: 1369872410	 C p: 120	 IP: 27.3.81.75 : 49778	 Xu: 0	 TÊng ti“n vπn: 29592
20:24:50	 Tµi kho∂n: no1vnn	 Nh©n vÀt: sdfvsdacfw	 DWORD ID: 2058939470	 C p: 1	 IP: 113.23.54.181 : 11118	 Xu: 25	 TÊng ti“n vπn: 0
20:25:06	 Tµi kho∂n: no1vnn	 Nh©n vÀt: sdfvsdacfw	 DWORD ID: 2058939470	 C p: 1	 IP: 113.23.54.181 : 17957	 Xu: 25	 TÊng ti“n vπn: 0
20:25:15	 Tµi kho∂n: hieurick	 Nh©n vÀt: PhiPhiTho	 DWORD ID: 839423571	 C p: 1	 IP: 1.52.88.200 : 50065	 Xu: 0	 TÊng ti“n vπn: 0
20:28:10	 Tµi kho∂n: chukhacnhi	 Nh©n vÀt: NoBiTa	 DWORD ID: -853915469	 C p: 120	 IP: 14.240.116.193 : 57371	 Xu: 0	 TÊng ti“n vπn: 29674
20:28:13	 Tµi kho∂n: minhkhoaa	 Nh©n vÀt: SuMuoi	 DWORD ID: -139006924	 C p: 120	 IP: 27.3.81.75 : 49784	 Xu: 0	 TÊng ti“n vπn: 18959
20:28:36	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: MrŸAAAAA	 DWORD ID: 440607777	 C p: 1	 IP: 14.191.31.190 : 60846	 Xu: 0	 TÊng ti“n vπn: 0
20:30:22	 Tµi kho∂n: lebathong	 Nh©n vÀt: TanSat	 DWORD ID: -118888864	 C p: 1	 IP: 14.191.130.99 : 49164	 Xu: 0	 TÊng ti“n vπn: 0
20:31:42	 Tµi kho∂n: keykusa	 Nh©n vÀt: KusaBabi	 DWORD ID: -775697101	 C p: 1	 IP: 1.55.195.1 : 30814	 Xu: 0	 TÊng ti“n vπn: 0
20:31:51	 Tµi kho∂n: tandoi01	 Nh©n vÀt: TµnŸßÍi	 DWORD ID: 1678036711	 C p: 120	 IP: 42.114.205.164 : 53026	 Xu: 0	 TÊng ti“n vπn: 19743
20:31:51	 Tµi kho∂n: tandoi02	 Nh©n vÀt: TµnŸTro	 DWORD ID: 1741094924	 C p: 120	 IP: 42.114.205.164 : 18402	 Xu: 0	 TÊng ti“n vπn: 96739
20:31:56	 Tµi kho∂n: keykusa	 Nh©n vÀt: KusaBabi	 DWORD ID: -775697101	 C p: 1	 IP: 1.55.195.1 : 45889	 Xu: 0	 TÊng ti“n vπn: 0
20:31:57	 Tµi kho∂n: tandoi03	 Nh©n vÀt: TµnŸKi’p	 DWORD ID: 950578887	 C p: 120	 IP: 42.114.205.164 : 61810	 Xu: 0	 TÊng ti“n vπn: 11765
20:32:03	 Tµi kho∂n: keykusa	 Nh©n vÀt: KusaBabi	 DWORD ID: -775697101	 C p: 1	 IP: 1.55.195.1 : 35989	 Xu: 0	 TÊng ti“n vπn: 0
20:32:09	 Tµi kho∂n: tandoi02	 Nh©n vÀt: TµnŸTro	 DWORD ID: 1741094924	 C p: 120	 IP: 42.114.205.164 : 1860	 Xu: 0	 TÊng ti“n vπn: 96739
20:32:10	 Tµi kho∂n: tandoi03	 Nh©n vÀt: TµnŸKi’p	 DWORD ID: 950578887	 C p: 120	 IP: 42.114.205.164 : 36672	 Xu: 0	 TÊng ti“n vπn: 11765
20:32:11	 Tµi kho∂n: keykusa	 Nh©n vÀt: KusaBabi	 DWORD ID: -775697101	 C p: 1	 IP: 1.55.195.1 : 2821	 Xu: 0	 TÊng ti“n vπn: 0
20:32:11	 Tµi kho∂n: tandoi01	 Nh©n vÀt: TµnŸßÍi	 DWORD ID: 1678036711	 C p: 120	 IP: 42.114.205.164 : 24901	 Xu: 0	 TÊng ti“n vπn: 19743
20:32:35	 Tµi kho∂n: phuc140400	 Nh©n vÀt: Tr≠¨ngThﬁM¸Hoa	 DWORD ID: -2118153097	 C p: 120	 IP: 125.212.175.111 : 28627	 Xu: 360	 TÊng ti“n vπn: 400
20:32:43	 Tµi kho∂n: hung0782	 Nh©n vÀt: ChﬁchDπo∞S≠Ka	 DWORD ID: -751753077	 C p: 121	 IP: 113.169.23.91 : 55652	 Xu: 12690	 TÊng ti“n vπn: 438549
20:33:05	 Tµi kho∂n: bokhang	 Nh©n vÀt: sadfertge	 DWORD ID: -492461942	 C p: 1	 IP: 113.23.54.181 : 57793	 Xu: 0	 TÊng ti“n vπn: 0
20:33:30	 Tµi kho∂n: keykusa	 Nh©n vÀt: KusaBabi	 DWORD ID: -775697101	 C p: 1	 IP: 1.55.195.1 : 39380	 Xu: 0	 TÊng ti“n vπn: 0
20:33:55	 Tµi kho∂n: bokhang	 Nh©n vÀt: wdfsaew5r4	 DWORD ID: 90246685	 C p: 1	 IP: 113.23.54.181 : 38383	 Xu: 0	 TÊng ti“n vπn: 0
20:34:14	 Tµi kho∂n: phuc140400	 Nh©n vÀt: Tr≠¨ngThﬁM¸Hoa	 DWORD ID: -2118153097	 C p: 120	 IP: 14.168.143.94 : 62609	 Xu: 360	 TÊng ti“n vπn: 400
20:35:42	 Tµi kho∂n: phodem1	 Nh©n vÀt: MaNhan	 DWORD ID: -226577383	 C p: 120	 IP: 14.168.143.94 : 61108	 Xu: 5	 TÊng ti“n vπn: 5813
20:35:42	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 120	 IP: 1.55.45.91 : 2141	 Xu: 0	 TÊng ti“n vπn: 13876
20:36:09	 Tµi kho∂n: cbcui5	 Nh©n vÀt: CÊŸL˘cŸNaŸTr∏t	 DWORD ID: -229397171	 C p: 120	 IP: 27.70.203.146 : 50743	 Xu: 25	 TÊng ti“n vπn: 0
20:36:11	 Tµi kho∂n: khatran	 Nh©n vÀt: waterkt	 DWORD ID: 473534492	 C p: 1	 IP: 1.55.196.117 : 40004	 Xu: 0	 TÊng ti“n vπn: 0
20:36:30	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 120	 IP: 1.55.45.91 : 15371	 Xu: 0	 TÊng ti“n vπn: 13876
20:36:53	 Tµi kho∂n: leanhdung3002	 Nh©n vÀt: FireDragon	 DWORD ID: -2015974453	 C p: 1	 IP: 14.171.141.239 : 49195	 Xu: 0	 TÊng ti“n vπn: 0
20:37:09	 Tµi kho∂n: kt1908	 Nh©n vÀt: SongSong	 DWORD ID: 1119477626	 C p: 1	 IP: 113.187.25.217 : 49183	 Xu: 0	 TÊng ti“n vπn: 0
20:38:17	 Tµi kho∂n: bibabibo01	 Nh©n vÀt: DeNhiMong	 DWORD ID: 1847609421	 C p: 120	 IP: 42.119.156.197 : 16247	 Xu: 0	 TÊng ti“n vπn: 28732
20:38:41	 Tµi kho∂n: weoweo9	 Nh©n vÀt: Huy“nŸThi™n	 DWORD ID: 995091567	 C p: 120	 IP: 42.114.22.42 : 23172	 Xu: 0	 TÊng ti“n vπn: 4995
20:40:01	 Tµi kho∂n: weoweo	 Nh©n vÀt: EmŸßÈcŸLæm	 DWORD ID: 1880254894	 C p: 1	 IP: 42.114.22.42 : 40255	 Xu: 0	 TÊng ti“n vπn: 0
20:40:04	 Tµi kho∂n: duyhuy1	 Nh©n vÀt: LangTuDaTinh	 DWORD ID: 2073576735	 C p: 120	 IP: 171.252.153.38 : 37316	 Xu: 25	 TÊng ti“n vπn: 0
20:40:22	 Tµi kho∂n: keykusa	 Nh©n vÀt: KusaBabi	 DWORD ID: -775697101	 C p: 1	 IP: 1.55.195.1 : 32226	 Xu: 0	 TÊng ti“n vπn: 0
20:40:48	 Tµi kho∂n: lekhang93	 Nh©n vÀt: ChauTinhTrung	 DWORD ID: 477975473	 C p: 1	 IP: 171.239.220.166 : 61925	 Xu: 0	 TÊng ti“n vπn: 0
20:41:04	 Tµi kho∂n: loveless2993	 Nh©n vÀt: ThanhTieu	 DWORD ID: 932411333	 C p: 1	 IP: 14.177.26.66 : 54420	 Xu: 0	 TÊng ti“n vπn: 0
20:41:16	 Tµi kho∂n: tuankl3	 Nh©n vÀt: HoaŸLinhŸÖNhi	 DWORD ID: 1849875726	 C p: 120	 IP: 118.69.180.120 : 64787	 Xu: 25	 TÊng ti“n vπn: 26450
20:42:35	 Tµi kho∂n: tuladao	 Nh©n vÀt: NarŸNg∏o	 DWORD ID: 227581698	 C p: 120	 IP: 171.245.167.230 : 64257	 Xu: 35	 TÊng ti“n vπn: 6900
20:43:07	 Tµi kho∂n: caubapbo56	 Nh©n vÀt: TayChoiChiDai	 DWORD ID: 335443631	 C p: 120	 IP: 42.119.149.62 : 48628	 Xu: 0	 TÊng ti“n vπn: 65139
20:43:31	 Tµi kho∂n: rimso3	 Nh©n vÀt: XeÕHËtÕR∏c	 DWORD ID: -133094195	 C p: 120	 IP: 115.77.51.178 : 61271	 Xu: 0	 TÊng ti“n vπn: 2600
20:43:43	 Tµi kho∂n: dkconbo	 Nh©n vÀt: AnhDepTrai	 DWORD ID: -806312183	 C p: 120	 IP: 116.105.207.65 : 64255	 Xu: 15	 TÊng ti“n vπn: 45071
20:43:43	 Tµi kho∂n: dkkhung3	 Nh©n vÀt: ngongiothu2	 DWORD ID: -1868226682	 C p: 120	 IP: 116.105.207.65 : 64256	 Xu: 0	 TÊng ti“n vπn: 800
20:43:46	 Tµi kho∂n: dkkhung1	 Nh©n vÀt: DaTau2v	 DWORD ID: 1732715127	 C p: 120	 IP: 116.105.207.65 : 64258	 Xu: 0	 TÊng ti“n vπn: 2398
20:43:58	 Tµi kho∂n: dkkhung	 Nh©n vÀt: okconde	 DWORD ID: -516476074	 C p: 120	 IP: 116.105.207.65 : 64262	 Xu: 0	 TÊng ti“n vπn: 798
20:44:03	 Tµi kho∂n: dkkhung4	 Nh©n vÀt: daTau2van	 DWORD ID: 417328107	 C p: 120	 IP: 116.105.207.65 : 64264	 Xu: 0	 TÊng ti“n vπn: 2397
20:44:12	 Tµi kho∂n: thanhthanh1111	 Nh©n vÀt: ThanhPapa	 DWORD ID: 934902737	 C p: 120	 IP: 14.161.9.131 : 57619	 Xu: 0	 TÊng ti“n vπn: 1000
20:45:09	 Tµi kho∂n: hanhnhat900	 Nh©n vÀt: MrŸBBBB	 DWORD ID: -86314528	 C p: 1	 IP: 14.191.31.190 : 56087	 Xu: 0	 TÊng ti“n vπn: 0
20:45:20	 Tµi kho∂n: hoangpo3	 Nh©n vÀt: HoµngPﬂ3	 DWORD ID: 1084652957	 C p: 1	 IP: 14.252.198.80 : 53633	 Xu: 0	 TÊng ti“n vπn: 0
20:45:33	 Tµi kho∂n: q9game105	 Nh©n vÀt: TYŸBoss02	 DWORD ID: -174917368	 C p: 1	 IP: 14.169.171.222 : 57045	 Xu: 0	 TÊng ti“n vπn: 0
20:46:02	 Tµi kho∂n: hanhnhat2	 Nh©n vÀt: MrŸBuff	 DWORD ID: -85443939	 C p: 120	 IP: 14.191.31.190 : 60171	 Xu: 0	 TÊng ti“n vπn: 0
20:46:38	 Tµi kho∂n: n261403h	 Nh©n vÀt: n261403h	 DWORD ID: 1621660596	 C p: 1	 IP: 222.252.59.29 : 55602	 Xu: 0	 TÊng ti“n vπn: 0
20:47:12	 Tµi kho∂n: tomchay1	 Nh©n vÀt: HaiYen	 DWORD ID: -877563803	 C p: 1	 IP: 1.55.254.32 : 34123	 Xu: 0	 TÊng ti“n vπn: 0
20:47:15	 Tµi kho∂n: truongtien1991	 Nh©n vÀt: ForeverAlone@	 DWORD ID: 611820740	 C p: 1	 IP: 171.252.153.103 : 13825	 Xu: 0	 TÊng ti“n vπn: 0
20:47:44	 Tµi kho∂n: zukim123	 Nh©n vÀt: ZuKim77	 DWORD ID: -2058045821	 C p: 1	 IP: 222.253.25.202 : 52079	 Xu: 0	 TÊng ti“n vπn: 0
20:48:25	 Tµi kho∂n: loveless2993	 Nh©n vÀt: ThanTieu	 DWORD ID: -1636127973	 C p: 1	 IP: 14.177.26.66 : 49792	 Xu: 0	 TÊng ti“n vπn: 0
20:49:27	 Tµi kho∂n: mapmap2	 Nh©n vÀt: BossTroc	 DWORD ID: 1468513021	 C p: 1	 IP: 171.249.93.2 : 54883	 Xu: 0	 TÊng ti“n vπn: 0
20:50:40	 Tµi kho∂n: leanhdung3003	 Nh©n vÀt: LeoNesa	 DWORD ID: -1541172349	 C p: 1	 IP: 14.171.141.239 : 51793	 Xu: 0	 TÊng ti“n vπn: 0
20:52:44	 Tµi kho∂n: yennhi	 Nh©n vÀt: ßÍiPhongBa	 DWORD ID: -442724122	 C p: 120	 IP: 171.235.191.174 : 59243	 Xu: 0	 TÊng ti“n vπn: 12800
20:53:40	 Tµi kho∂n: tkmoi2	 Nh©n vÀt: X›chŸL´Ÿ1	 DWORD ID: -1531809592	 C p: 1	 IP: 14.186.247.210 : 58738	 Xu: 0	 TÊng ti“n vπn: 0
20:53:45	 Tµi kho∂n: camfnang2	 Nh©n vÀt: PhamNhieu	 DWORD ID: 255375610	 C p: 120	 IP: 171.232.92.30 : 52066	 Xu: 0	 TÊng ti“n vπn: 37970
20:53:54	 Tµi kho∂n: hoangtu	 Nh©n vÀt: Ch˘itÚi	 DWORD ID: -1417970761	 C p: 120	 IP: 125.235.234.56 : 2186	 Xu: 0	 TÊng ti“n vπn: 29374
20:53:56	 Tµi kho∂n: camfnang1	 Nh©n vÀt: PhamMeow	 DWORD ID: -1621039637	 C p: 120	 IP: 171.232.92.30 : 52073	 Xu: 0	 TÊng ti“n vπn: 12181
20:53:59	 Tµi kho∂n: camfnang	 Nh©n vÀt: PhamAnAn	 DWORD ID: -1623810241	 C p: 120	 IP: 171.232.92.30 : 52077	 Xu: 0	 TÊng ti“n vπn: 799
20:54:18	 Tµi kho∂n: samkul2	 Nh©n vÀt: BUFFBUFF	 DWORD ID: -1743436197	 C p: 1	 IP: 115.76.54.208 : 2236	 Xu: 10	 TÊng ti“n vπn: 0
20:55:19	 Tµi kho∂n: chukhacnhi1994	 Nh©n vÀt: ChaiEn	 DWORD ID: -1019975766	 C p: 120	 IP: 14.240.116.193 : 60225	 Xu: 0	 TÊng ti“n vπn: 9539
20:56:10	 Tµi kho∂n: hanhnhat3	 Nh©n vÀt: MrŸBlack	 DWORD ID: 454102322	 C p: 120	 IP: 14.191.31.190 : 59276	 Xu: 25	 TÊng ti“n vπn: 30919
20:58:51	 Tµi kho∂n: danhtran11	 Nh©n vÀt: Paint001	 DWORD ID: 348750645	 C p: 1	 IP: 116.98.89.201 : 61697	 Xu: 0	 TÊng ti“n vπn: 0
20:58:52	 Tµi kho∂n: chuaus7749	 Nh©n vÀt: zZzPizZz	 DWORD ID: -173502407	 C p: 120	 IP: 118.68.98.49 : 31140	 Xu: 0	 TÊng ti“n vπn: 100310
20:59:38	 Tµi kho∂n: anhthikchat3	 Nh©n vÀt: pethiknm	 DWORD ID: 2141123589	 C p: 1	 IP: 171.236.49.205 : 16604	 Xu: 0	 TÊng ti“n vπn: 0
21:00:28	 Tµi kho∂n: thanhthanh2222	 Nh©n vÀt: S∏uŸB∂nh	 DWORD ID: -2074971964	 C p: 1	 IP: 14.161.9.131 : 63718	 Xu: 0	 TÊng ti“n vπn: 0
21:00:43	 Tµi kho∂n: chuaus7749	 Nh©n vÀt: zZzPizZz	 DWORD ID: -173502407	 C p: 120	 IP: 118.68.98.49 : 21762	 Xu: 0	 TÊng ti“n vπn: 100310
21:01:09	 Tµi kho∂n: mapmap2	 Nh©n vÀt: BossTroc	 DWORD ID: 1468513021	 C p: 120	 IP: 171.249.93.2 : 62600	 Xu: 0	 TÊng ti“n vπn: 1000
21:01:26	 Tµi kho∂n: phamankhoi123	 Nh©n vÀt: <ThuyYen>	 DWORD ID: -450032888	 C p: 120	 IP: 171.250.162.201 : 30388	 Xu: 0	 TÊng ti“n vπn: 10597
21:02:43	 Tµi kho∂n: xuantung2	 Nh©n vÀt: AmDaoVuong	 DWORD ID: -57533065	 C p: 120	 IP: 116.96.77.64 : 51419	 Xu: 25	 TÊng ti“n vπn: 100700
21:03:03	 Tµi kho∂n: tinhyeured	 Nh©n vÀt: NhanTran12	 DWORD ID: 47579136	 C p: 120	 IP: 115.77.173.57 : 65100	 Xu: 0	 TÊng ti“n vπn: 1597
21:03:31	 Tµi kho∂n: tinhyeured1	 Nh©n vÀt: UyenChung	 DWORD ID: -1091422403	 C p: 120	 IP: 115.77.173.57 : 65103	 Xu: 0	 TÊng ti“n vπn: 1000
21:03:48	 Tµi kho∂n: involker	 Nh©n vÀt: Mr_Involker	 DWORD ID: -1956872156	 C p: 120	 IP: 113.161.174.8 : 43461	 Xu: 0	 TÊng ti“n vπn: 1060
21:03:57	 Tµi kho∂n: sonthanhnguyen1	 Nh©n vÀt: zZzDitMeMayzZZ	 DWORD ID: -1588460543	 C p: 120	 IP: 113.178.26.101 : 64966	 Xu: 0	 TÊng ti“n vπn: 1190
21:04:13	 Tµi kho∂n: thanhthanh3333	 Nh©n vÀt: SexyGirl	 DWORD ID: 1279976304	 C p: 1	 IP: 14.161.9.131 : 63738	 Xu: 0	 TÊng ti“n vπn: 0
21:04:16	 Tµi kho∂n: khatran	 Nh©n vÀt: Gothic06	 DWORD ID: -15945176	 C p: 1	 IP: 1.55.196.117 : 60263	 Xu: 0	 TÊng ti“n vπn: 0
21:04:45	 Tµi kho∂n: sonthanhnguyen18	 Nh©n vÀt: xZxNhinCaiLonx	 DWORD ID: 1842635091	 C p: 120	 IP: 113.178.26.101 : 64969	 Xu: 0	 TÊng ti“n vπn: 8588
21:05:43	 Tµi kho∂n: congdanhty	 Nh©n vÀt: sieu_steppy	 DWORD ID: 1351070529	 C p: 1	 IP: 14.187.64.212 : 65526	 Xu: 0	 TÊng ti“n vπn: 0
21:06:17	 Tµi kho∂n: cbcui4	 Nh©n vÀt: GM00002	 DWORD ID: -385914259	 C p: 120	 IP: 27.70.203.146 : 60399	 Xu: 4800	 TÊng ti“n vπn: 0
21:06:56	 Tµi kho∂n: leanhdung3004	 Nh©n vÀt: MRLËcXo∏y	 DWORD ID: 1804908205	 C p: 1	 IP: 14.171.141.239 : 54351	 Xu: 0	 TÊng ti“n vπn: 0
21:07:14	 Tµi kho∂n: boystyle1010	 Nh©n vÀt: Ti”uŸKi“u	 DWORD ID: 1859454074	 C p: 120	 IP: 14.187.110.46 : 54697	 Xu: 25	 TÊng ti“n vπn: 23703
21:09:09	 Tµi kho∂n: navan17	 Nh©n vÀt: bonchen	 DWORD ID: -1421811942	 C p: 120	 IP: 171.252.154.210 : 36393	 Xu: 25	 TÊng ti“n vπn: 6969
21:09:40	 Tµi kho∂n: laihuynh4	 Nh©n vÀt: ƒÖTaoƒT™nƒLai	 DWORD ID: 1970184633	 C p: 120	 IP: 27.71.104.235 : 37943	 Xu: 15	 TÊng ti“n vπn: 34393
21:11:35	 Tµi kho∂n: congdanhty	 Nh©n vÀt: sieu_steppy	 DWORD ID: 1351070529	 C p: 1	 IP: 14.187.64.212 : 60091	 Xu: 0	 TÊng ti“n vπn: 0
21:12:47	 Tµi kho∂n: leanhdung3001	 Nh©n vÀt: TYŸTh«nŸS m	 DWORD ID: 1824174941	 C p: 120	 IP: 14.171.141.239 : 50537	 Xu: 0	 TÊng ti“n vπn: 5957
21:12:54	 Tµi kho∂n: trungtruc5	 Nh©n vÀt: §ngŸNÈiŸMµy	 DWORD ID: -966074073	 C p: 120	 IP: 115.77.33.190 : 52592	 Xu: 0	 TÊng ti“n vπn: 1000
21:13:25	 Tµi kho∂n: nna1210vt02	 Nh©n vÀt: o0oLongLyo0o	 DWORD ID: -917048594	 C p: 120	 IP: 14.191.185.30 : 62044	 Xu: 0	 TÊng ti“n vπn: 131382
21:13:25	 Tµi kho∂n: nna1210vt03	 Nh©n vÀt: o0oPhongLyo0o	 DWORD ID: -251373142	 C p: 120	 IP: 14.191.185.30 : 62046	 Xu: 0	 TÊng ti“n vπn: 65539
21:13:26	 Tµi kho∂n: lekhang93	 Nh©n vÀt: ChauTinhTrung	 DWORD ID: 477975473	 C p: 120	 IP: 171.239.220.166 : 64467	 Xu: 0	 TÊng ti“n vπn: 10993
21:13:27	 Tµi kho∂n: dauyeuub1	 Nh©n vÀt: OneHit	 DWORD ID: -210914870	 C p: 1	 IP: 113.162.16.200 : 59346	 Xu: 0	 TÊng ti“n vπn: 0
21:13:46	 Tµi kho∂n: hoangpo1	 Nh©n vÀt: 1111111	 DWORD ID: -702168684	 C p: 120	 IP: 14.252.198.80 : 53905	 Xu: 0	 TÊng ti“n vπn: 1000
21:14:00	 Tµi kho∂n: leanhdung3002	 Nh©n vÀt: FireDragon	 DWORD ID: -2015974453	 C p: 120	 IP: 14.171.141.239 : 50539	 Xu: 0	 TÊng ti“n vπn: 286
21:14:05	 Tµi kho∂n: hoangpo1	 Nh©n vÀt: HoµngPﬂ1	 DWORD ID: 1084652173	 C p: 120	 IP: 14.252.198.80 : 53909	 Xu: 0	 TÊng ti“n vπn: 0
21:14:11	 Tµi kho∂n: trankha	 Nh©n vÀt: Gothic09	 DWORD ID: -15944512	 C p: 120	 IP: 1.55.196.117 : 60014	 Xu: 0	 TÊng ti“n vπn: 19882
21:15:05	 Tµi kho∂n: nna1210vt01	 Nh©n vÀt: o0oThanhLyo0o	 DWORD ID: 940663043	 C p: 120	 IP: 14.191.185.30 : 62053	 Xu: 0	 TÊng ti“n vπn: 131806
