00:00:06	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: Vip_khi1	 DWORD ID: -211253543	 C p: 126	 IP: 14.186.109.219 : 37359	 Xu: 22	 TÊng ti“n vπn: 26881
14:19:58	 Tµi kho∂n: tuladao2	 Nh©n vÀt: Mπizozzz	 DWORD ID: -1358339018	 C p: 128	 IP: 171.245.167.230 : 50126	 Xu: 5	 TÊng ti“n vπn: 117397
14:20:12	 Tµi kho∂n: samkul4	 Nh©n vÀt: Sakura	 DWORD ID: -76788843	 C p: 121	 IP: 115.76.54.208 : 55264	 Xu: 0	 TÊng ti“n vπn: 44929
14:23:29	 Tµi kho∂n: namdoan	 Nh©n vÀt: Vo______Dang	 DWORD ID: 1973942382	 C p: 120	 IP: 113.161.229.218 : 65164	 Xu: 15	 TÊng ti“n vπn: 1000
14:23:50	 Tµi kho∂n: phapqn123	 Nh©n vÀt: NMMiinnn	 DWORD ID: 805359786	 C p: 123	 IP: 118.69.109.66 : 33577	 Xu: 0	 TÊng ti“n vπn: 128398
14:23:58	 Tµi kho∂n: tuladao2	 Nh©n vÀt: ŸTamŸTπng	 DWORD ID: 1400885355	 C p: 120	 IP: 171.245.167.230 : 50144	 Xu: 5	 TÊng ti“n vπn: 0
14:24:09	 Tµi kho∂n: hhtdhsg1	 Nh©n vÀt: ïƒXo∏yCh›uCh›u	 DWORD ID: -1905887755	 C p: 121	 IP: 171.239.144.33 : 58599	 Xu: 5	 TÊng ti“n vπn: 0
14:24:17	 Tµi kho∂n: hhtdhsg1	 Nh©n vÀt: ïƒXo∏yCh›uCh›u	 DWORD ID: -1905887755	 C p: 121	 IP: 171.239.144.33 : 58613	 Xu: 5	 TÊng ti“n vπn: 0
14:25:46	 Tµi kho∂n: namdoan	 Nh©n vÀt: Vo______Dang	 DWORD ID: 1973942382	 C p: 120	 IP: 113.161.229.218 : 65285	 Xu: 15	 TÊng ti“n vπn: 1000
14:26:32	 Tµi kho∂n: phapqnn	 Nh©n vÀt: CBbanj	 DWORD ID: -985549378	 C p: 127	 IP: 118.69.109.66 : 33588	 Xu: 59	 TÊng ti“n vπn: 191971
14:27:21	 Tµi kho∂n: danhtran15	 Nh©n vÀt: Hahaha123	 DWORD ID: 1668152986	 C p: 1	 IP: 116.98.87.179 : 49424	 Xu: 0	 TÊng ti“n vπn: 0
14:28:38	 Tµi kho∂n: mrdjnhquy	 Nh©n vÀt: 19ŸInterŸPOLL	 DWORD ID: -1264127649	 C p: 127	 IP: 113.185.40.78 : 41566	 Xu: 24	 TÊng ti“n vπn: 0
14:30:07	 Tµi kho∂n: tranquochung	 Nh©n vÀt: caibang	 DWORD ID: -338886585	 C p: 120	 IP: 125.235.225.95 : 27344	 Xu: 20	 TÊng ti“n vπn: 8921
14:30:52	 Tµi kho∂n: samkul	 Nh©n vÀt: ïƒï64ÖHi’uÖBen	 DWORD ID: -1189616363	 C p: 139	 IP: 115.76.54.208 : 35069	 Xu: 8120	 TÊng ti“n vπn: 1716559
14:30:56	 Tµi kho∂n: namdoan	 Nh©n vÀt: Vo______Dang	 DWORD ID: 1973942382	 C p: 120	 IP: 113.161.229.218 : 49198	 Xu: 15	 TÊng ti“n vπn: 1000
14:31:03	 Tµi kho∂n: yennhi	 Nh©n vÀt: ßÍiPhongBa	 DWORD ID: -442724122	 C p: 135	 IP: 171.235.191.174 : 59105	 Xu: 60	 TÊng ti“n vπn: 179197
14:31:18	 Tµi kho∂n: trinhdinhquoc2	 Nh©n vÀt: LeeSin	 DWORD ID: -859832511	 C p: 129	 IP: 171.250.161.59 : 55836	 Xu: 2455	 TÊng ti“n vπn: 0
14:31:18	 Tµi kho∂n: bibabibo02	 Nh©n vÀt: HoangKiemNhat	 DWORD ID: -1796812606	 C p: 123	 IP: 113.23.110.5 : 24842	 Xu: 0	 TÊng ti“n vπn: 1999
14:31:38	 Tµi kho∂n: thanhtin	 Nh©n vÀt: MoonNg∏o	 DWORD ID: 26218531	 C p: 130	 IP: 42.119.159.49 : 37232	 Xu: 75	 TÊng ti“n vπn: 102594
14:31:45	 Tµi kho∂n: bibabibo01	 Nh©n vÀt: DeNhiMong	 DWORD ID: 1847609421	 C p: 123	 IP: 113.23.110.5 : 51916	 Xu: 26	 TÊng ti“n vπn: 514189
14:32:23	 Tµi kho∂n: bibabibo00	 Nh©n vÀt: ChuHaiVT	 DWORD ID: 1096389470	 C p: 123	 IP: 113.23.110.5 : 53103	 Xu: 16	 TÊng ti“n vπn: 200
14:33:06	 Tµi kho∂n: lekhang92	 Nh©n vÀt: EmHoSamSung	 DWORD ID: -898460580	 C p: 127	 IP: 171.239.220.166 : 55123	 Xu: 15	 TÊng ti“n vπn: 0
14:33:07	 Tµi kho∂n: hanhnhat900	 Nh©n vÀt: MrŸBBBB	 DWORD ID: -86314528	 C p: 120	 IP: 14.185.124.189 : 58363	 Xu: 0	 TÊng ti“n vπn: 1000
14:33:22	 Tµi kho∂n: lekhang92	 Nh©n vÀt: NgaMyVip	 DWORD ID: 412382314	 C p: 120	 IP: 171.239.220.166 : 55127	 Xu: 15	 TÊng ti“n vπn: 0
14:33:24	 Tµi kho∂n: datau3	 Nh©n vÀt: IIIIIII	 DWORD ID: -1438099468	 C p: 125	 IP: 171.235.191.174 : 59132	 Xu: 0	 TÊng ti“n vπn: 0
14:33:39	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungThep	 DWORD ID: 303535386	 C p: 120	 IP: 171.239.220.166 : 55131	 Xu: 17	 TÊng ti“n vπn: 0
14:34:02	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungDam	 DWORD ID: -647614862	 C p: 120	 IP: 171.239.220.166 : 55135	 Xu: 17	 TÊng ti“n vπn: 0
14:34:16	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungRom	 DWORD ID: -645990752	 C p: 120	 IP: 171.239.220.166 : 55138	 Xu: 17	 TÊng ti“n vπn: 703512
14:34:35	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: nhanas	 DWORD ID: 485029167	 C p: 120	 IP: 14.185.124.189 : 58370	 Xu: 2	 TÊng ti“n vπn: 1000
14:34:47	 Tµi kho∂n: subachdo	 Nh©n vÀt: Silencer	 DWORD ID: 2096968656	 C p: 125	 IP: 171.250.72.134 : 57790	 Xu: 299	 TÊng ti“n vπn: 694
14:34:53	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: nhanas	 DWORD ID: 485029167	 C p: 120	 IP: 14.185.124.189 : 58375	 Xu: 2	 TÊng ti“n vπn: 1000
14:35:21	 Tµi kho∂n: aipcorp	 Nh©n vÀt: HoµngŸThÔyŸChi	 DWORD ID: -2060615299	 C p: 132	 IP: 14.248.85.69 : 61930	 Xu: 2785	 TÊng ti“n vπn: 174049
14:35:49	 Tµi kho∂n: hungle	 Nh©n vÀt: Online	 DWORD ID: -211897970	 C p: 120	 IP: 171.235.44.3 : 50998	 Xu: 5	 TÊng ti“n vπn: 1386
14:36:47	 Tµi kho∂n: lekhang93	 Nh©n vÀt: ChauTinhTrung	 DWORD ID: 477975473	 C p: 128	 IP: 171.239.220.166 : 55151	 Xu: 1005	 TÊng ti“n vπn: 0
14:36:47	 Tµi kho∂n: conghung2	 Nh©n vÀt: Cayqua	 DWORD ID: -1061313282	 C p: 122	 IP: 171.235.44.3 : 51001	 Xu: 0	 TÊng ti“n vπn: 0
14:36:59	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: MrŸAAAAA	 DWORD ID: 440607777	 C p: 121	 IP: 14.185.124.189 : 58385	 Xu: 2	 TÊng ti“n vπn: 0
14:37:44	 Tµi kho∂n: wangbugi1	 Nh©n vÀt: H∂oŸH∂o	 DWORD ID: 203810854	 C p: 125	 IP: 42.118.96.157 : 15422	 Xu: 0	 TÊng ti“n vπn: 12783
14:37:58	 Tµi kho∂n: hungle	 Nh©n vÀt: Online	 DWORD ID: -211897970	 C p: 120	 IP: 171.235.44.3 : 51004	 Xu: 5	 TÊng ti“n vπn: 1386
14:37:59	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook1	 DWORD ID: -1465411609	 C p: 120	 IP: 42.118.96.157 : 63979	 Xu: 0	 TÊng ti“n vπn: 142
14:38:06	 Tµi kho∂n: wangbugi6	 Nh©n vÀt: Acecook2	 DWORD ID: -1465411729	 C p: 120	 IP: 42.118.96.157 : 28099	 Xu: 0	 TÊng ti“n vπn: 9467
14:38:11	 Tµi kho∂n: hanhnhat900	 Nh©n vÀt: MrŸBBBB	 DWORD ID: -86314528	 C p: 120	 IP: 14.185.124.189 : 60512	 Xu: 0	 TÊng ti“n vπn: 1000
14:38:19	 Tµi kho∂n: tuladao2	 Nh©n vÀt: Mπizozzz	 DWORD ID: -1358339018	 C p: 128	 IP: 171.245.167.230 : 50221	 Xu: 5	 TÊng ti“n vπn: 117397
14:39:21	 Tµi kho∂n: vank9999	 Nh©n vÀt: Tuyet_Nhi	 DWORD ID: -727926923	 C p: 1	 IP: 113.188.29.120 : 49496	 Xu: 0	 TÊng ti“n vπn: 0
14:39:49	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: nhanas	 DWORD ID: 485029167	 C p: 120	 IP: 14.185.124.189 : 60520	 Xu: 2	 TÊng ti“n vπn: 1000
14:40:19	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 127	 IP: 42.118.96.157 : 40955	 Xu: 126	 TÊng ti“n vπn: 1400
14:40:33	 Tµi kho∂n: hhtdhsg3	 Nh©n vÀt: sanox3	 DWORD ID: 89904472	 C p: 1	 IP: 171.239.144.33 : 65238	 Xu: 30	 TÊng ti“n vπn: 0
14:40:35	 Tµi kho∂n: nhoctiger1	 Nh©n vÀt: o0oŸGµŸTre	 DWORD ID: -903281964	 C p: 1	 IP: 14.186.247.210 : 65228	 Xu: 0	 TÊng ti“n vπn: 0
14:40:41	 Tµi kho∂n: gianghai	 Nh©n vÀt: TµoMax	 DWORD ID: 439647435	 C p: 1	 IP: 14.248.140.21 : 53851	 Xu: 0	 TÊng ti“n vπn: 0
14:41:49	 Tµi kho∂n: truongtien1992	 Nh©n vÀt: Forever@1	 DWORD ID: 1169202199	 C p: 128	 IP: 171.252.153.103 : 34462	 Xu: 10	 TÊng ti“n vπn: 603133
14:42:10	 Tµi kho∂n: tutuzozo	 Nh©n vÀt: =Kim_Hoa=	 DWORD ID: -1549554487	 C p: 1	 IP: 113.188.29.120 : 50888	 Xu: 0	 TÊng ti“n vπn: 0
14:42:34	 Tµi kho∂n: tutuzozo	 Nh©n vÀt: =Kim_Hoa=	 DWORD ID: -1549554487	 C p: 1	 IP: 113.188.29.120 : 50890	 Xu: 0	 TÊng ti“n vπn: 0
14:43:40	 Tµi kho∂n: quydaicahp123	 Nh©n vÀt: ChemNoAE	 DWORD ID: 325607260	 C p: 126	 IP: 171.252.154.202 : 64979	 Xu: 193	 TÊng ti“n vπn: 11373
14:44:33	 Tµi kho∂n: wangbugi3	 Nh©n vÀt: Omachi	 DWORD ID: -212238047	 C p: 120	 IP: 42.118.96.157 : 37643	 Xu: 0	 TÊng ti“n vπn: 141000
14:44:35	 Tµi kho∂n: krungthep001	 Nh©n vÀt: HocŸMon	 DWORD ID: 658974656	 C p: 121	 IP: 171.252.155.13 : 48654	 Xu: 64	 TÊng ti“n vπn: 13391
14:44:37	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: MrŸAAAAA	 DWORD ID: 440607777	 C p: 121	 IP: 14.185.124.189 : 64878	 Xu: 2	 TÊng ti“n vπn: 0
14:45:04	 Tµi kho∂n: conghung1	 Nh©n vÀt: QuanVu	 DWORD ID: -255570875	 C p: 127	 IP: 171.235.44.3 : 53233	 Xu: 30	 TÊng ti“n vπn: 587707
14:45:15	 Tµi kho∂n: hanhnhat900	 Nh©n vÀt: MrŸBBBB	 DWORD ID: -86314528	 C p: 120	 IP: 14.185.124.189 : 64882	 Xu: 0	 TÊng ti“n vπn: 1000
14:45:16	 Tµi kho∂n: wangbugi1	 Nh©n vÀt: H∂oŸH∂o	 DWORD ID: 203810854	 C p: 125	 IP: 42.118.96.157 : 41173	 Xu: 0	 TÊng ti“n vπn: 12783
14:46:14	 Tµi kho∂n: hanhnhat1	 Nh©n vÀt: MrŸCaytien3	 DWORD ID: 1829133115	 C p: 120	 IP: 14.185.124.189 : 55392	 Xu: 180	 TÊng ti“n vπn: 200
14:46:46	 Tµi kho∂n: wangbugi4	 Nh©n vÀt: Kokomi	 DWORD ID: -917702336	 C p: 120	 IP: 42.118.96.157 : 8884	 Xu: 0	 TÊng ti“n vπn: 101000
14:47:35	 Tµi kho∂n: wangbugi5	 Nh©n vÀt: Miliket	 DWORD ID: -1202019832	 C p: 120	 IP: 42.118.96.157 : 23393	 Xu: 0	 TÊng ti“n vπn: 201000
14:47:43	 Tµi kho∂n: tuladao2	 Nh©n vÀt: ŸTamŸTπng	 DWORD ID: 1400885355	 C p: 120	 IP: 171.245.167.230 : 50260	 Xu: 5	 TÊng ti“n vπn: 0
14:48:44	 Tµi kho∂n: mrdjnhquy3	 Nh©n vÀt: InterŸPOLLŸ1st	 DWORD ID: 1019400302	 C p: 123	 IP: 113.185.40.78 : 31224	 Xu: 50	 TÊng ti“n vπn: 103692
14:48:52	 Tµi kho∂n: hhtdhsg4	 Nh©n vÀt: 1231aa	 DWORD ID: -1382789052	 C p: 120	 IP: 171.239.144.33 : 49163	 Xu: 0	 TÊng ti“n vπn: 1000
14:49:19	 Tµi kho∂n: phapqn12	 Nh©n vÀt: VDDang	 DWORD ID: -533316747	 C p: 127	 IP: 118.69.109.66 : 33845	 Xu: 125	 TÊng ti“n vπn: 99910
14:51:52	 Tµi kho∂n: hoangpo003	 Nh©n vÀt: SanBossNe	 DWORD ID: 1507121802	 C p: 120	 IP: 113.185.72.22 : 24897	 Xu: 10	 TÊng ti“n vπn: 244812
14:52:10	 Tµi kho∂n: krungthep002	 Nh©n vÀt: XuanThoiThuong	 DWORD ID: -211793268	 C p: 121	 IP: 171.252.155.13 : 59885	 Xu: 0	 TÊng ti“n vπn: 41369
14:52:18	 Tµi kho∂n: 8134612	 Nh©n vÀt: aaaaaaaa	 DWORD ID: 377944383	 C p: 123	 IP: 1.53.84.204 : 60925	 Xu: 0	 TÊng ti“n vπn: 309449
14:52:34	 Tµi kho∂n: wangbugi2	 Nh©n vÀt: T´mŸChuaŸCay	 DWORD ID: -470443509	 C p: 127	 IP: 42.118.96.157 : 27244	 Xu: 106	 TÊng ti“n vπn: 1400
14:53:07	 Tµi kho∂n: wangbugi	 Nh©n vÀt: M◊ŸT´m	 DWORD ID: -404915066	 C p: 127	 IP: 42.118.96.157 : 22564	 Xu: 15	 TÊng ti“n vπn: 23551
14:53:17	 Tµi kho∂n: tutuzozo	 Nh©n vÀt: dfsffsdsd	 DWORD ID: 427788848	 C p: 1	 IP: 113.188.29.120 : 50892	 Xu: 0	 TÊng ti“n vπn: 0
14:53:39	 Tµi kho∂n: hanhnhat90	 Nh©n vÀt: MrŸAAAAA	 DWORD ID: 440607777	 C p: 121	 IP: 14.185.124.189 : 59859	 Xu: 2	 TÊng ti“n vπn: 0
14:53:55	 Tµi kho∂n: tuladao2	 Nh©n vÀt: Mπizozzz	 DWORD ID: -1358339018	 C p: 128	 IP: 171.245.167.230 : 50287	 Xu: 5	 TÊng ti“n vπn: 117397
14:54:25	 Tµi kho∂n: honganhcm13	 Nh©n vÀt: SÔngKh∏nh	 DWORD ID: 1925030947	 C p: 126	 IP: 27.2.123.133 : 56580	 Xu: 1	 TÊng ti“n vπn: 16648970
14:54:37	 Tµi kho∂n: galuot0	 Nh©n vÀt: TruongŸTamŸPho	 DWORD ID: 31381425	 C p: 131	 IP: 14.250.255.250 : 43089	 Xu: 78	 TÊng ti“n vπn: 2000
14:54:42	 Tµi kho∂n: hhtdhsg4	 Nh©n vÀt: 3232qq	 DWORD ID: -793445806	 C p: 1	 IP: 171.239.144.33 : 49399	 Xu: 10	 TÊng ti“n vπn: 0
14:55:18	 Tµi kho∂n: hanhnhat1	 Nh©n vÀt: MrŸCaytien3	 DWORD ID: 1829133115	 C p: 120	 IP: 14.185.124.189 : 59868	 Xu: 0	 TÊng ti“n vπn: 199
14:55:47	 Tµi kho∂n: tructe92	 Nh©n vÀt: =Thien_Hoa=	 DWORD ID: 614603354	 C p: 1	 IP: 113.188.29.120 : 60303	 Xu: 0	 TÊng ti“n vπn: 0
14:57:22	 Tµi kho∂n: leanhdung3003	 Nh©n vÀt: LeoNesa	 DWORD ID: -1541172349	 C p: 125	 IP: 222.252.237.81 : 63038	 Xu: 10	 TÊng ti“n vπn: 1590
14:58:34	 Tµi kho∂n: hoangpo2	 Nh©n vÀt: HoµngPﬂ2	 DWORD ID: 1084652053	 C p: 124	 IP: 113.185.72.22 : 15976	 Xu: 0	 TÊng ti“n vπn: 131613
15:01:38	 Tµi kho∂n: 931995	 Nh©n vÀt: Caytien02	 DWORD ID: 518204377	 C p: 126	 IP: 1.53.84.204 : 60953	 Xu: 0	 TÊng ti“n vπn: 600
15:02:30	 Tµi kho∂n: hhtdhsg	 Nh©n vÀt: ïƒïÖQuangTr∂m	 DWORD ID: 206367631	 C p: 123	 IP: 171.239.144.33 : 49716	 Xu: 48	 TÊng ti“n vπn: 79487
15:04:10	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 133	 IP: 27.70.203.146 : 50408	 Xu: 530	 TÊng ti“n vπn: 3649504
15:05:42	 Tµi kho∂n: wangbugi7	 Nh©n vÀt: AceCook4	 DWORD ID: -681787649	 C p: 1	 IP: 42.118.96.157 : 44195	 Xu: 0	 TÊng ti“n vπn: 0
15:05:43	 Tµi kho∂n: hhtdhsg2	 Nh©n vÀt: ïƒïBµÖTrÔm	 DWORD ID: -680917245	 C p: 121	 IP: 171.239.144.33 : 49920	 Xu: 10	 TÊng ti“n vπn: 3800
15:05:58	 Tµi kho∂n: lekhang96	 Nh©n vÀt: NhinConCac	 DWORD ID: -2120188578	 C p: 1	 IP: 171.239.220.166 : 55301	 Xu: 0	 TÊng ti“n vπn: 0
15:07:13	 Tµi kho∂n: asdasd	 Nh©n vÀt: Nguy™nŸMinh	 DWORD ID: -551398027	 C p: 127	 IP: 14.252.53.147 : 59926	 Xu: 505	 TÊng ti“n vπn: 1173
15:07:23	 Tµi kho∂n: tranthanhvu0206	 Nh©n vÀt: MyMyMy	 DWORD ID: -838482852	 C p: 1	 IP: 14.234.241.229 : 62035	 Xu: 1	 TÊng ti“n vπn: 0
15:07:24	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: Vip_khi1	 DWORD ID: -211253543	 C p: 128	 IP: 14.186.109.219 : 39271	 Xu: 38	 TÊng ti“n vπn: 500000
15:10:08	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 133	 IP: 27.70.225.32 : 58091	 Xu: 530	 TÊng ti“n vπn: 3649504
15:10:26	 Tµi kho∂n: pinphan12345	 Nh©n vÀt: Vip_khi1	 DWORD ID: -211253543	 C p: 128	 IP: 14.186.109.219 : 55630	 Xu: 38	 TÊng ti“n vπn: 500000
15:12:16	 Tµi kho∂n: danhtran11	 Nh©n vÀt: PK_10_Viem	 DWORD ID: -909946423	 C p: 120	 IP: 116.98.87.179 : 49444	 Xu: 0	 TÊng ti“n vπn: 1000
15:12:49	 Tµi kho∂n: cbcui4	 Nh©n vÀt: GM0004	 DWORD ID: -929240280	 C p: 120	 IP: 27.70.203.146 : 60256	 Xu: 1190	 TÊng ti“n vπn: 1000
15:14:42	 Tµi kho∂n: tanphuc	 Nh©n vÀt: ß÷ŸNh tŸVL	 DWORD ID: 1220732745	 C p: 131	 IP: 1.55.204.228 : 55027	 Xu: 85	 TÊng ti“n vπn: 5708
15:14:43	 Tµi kho∂n: buiduc0586	 Nh©n vÀt: CµyŸTi“nŸNo2	 DWORD ID: 536479873	 C p: 127	 IP: 1.55.204.228 : 25570	 Xu: 35	 TÊng ti“n vπn: 999
15:14:46	 Tµi kho∂n: 1tanphuc	 Nh©n vÀt: CµyŸTi“nŸNo1	 DWORD ID: 536480189	 C p: 127	 IP: 1.55.204.228 : 35504	 Xu: 24	 TÊng ti“n vπn: 1000
15:15:32	 Tµi kho∂n: no1vnn	 Nh©n vÀt: adfgadrg	 DWORD ID: -1756712683	 C p: 120	 IP: 113.23.54.181 : 6808	 Xu: 5	 TÊng ti“n vπn: 486
15:15:38	 Tµi kho∂n: 8134613	 Nh©n vÀt: eeeeee	 DWORD ID: 273262228	 C p: 122	 IP: 1.53.84.204 : 60993	 Xu: 10	 TÊng ti“n vπn: 0
15:15:44	 Tµi kho∂n: krungthep003	 Nh©n vÀt: CayTienHMon	 DWORD ID: -1989544382	 C p: 1	 IP: 171.252.155.13 : 1650	 Xu: 0	 TÊng ti“n vπn: 0
15:16:07	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungDam	 DWORD ID: -647614862	 C p: 120	 IP: 171.239.220.166 : 55360	 Xu: 10	 TÊng ti“n vπn: 0
15:16:27	 Tµi kho∂n: lekhang96	 Nh©n vÀt: NhinConCac	 DWORD ID: -2120188578	 C p: 120	 IP: 171.239.220.166 : 55364	 Xu: 3	 TÊng ti“n vπn: 79800
15:17:14	 Tµi kho∂n: danhtran14	 Nh©n vÀt: Auto_000	 DWORD ID: -1806908267	 C p: 120	 IP: 116.98.87.179 : 49446	 Xu: 0	 TÊng ti“n vπn: 40775
15:18:28	 Tµi kho∂n: herolintv	 Nh©n vÀt: CarpeŸDiem	 DWORD ID: 671152620	 C p: 133	 IP: 27.70.225.32 : 49907	 Xu: 3580	 TÊng ti“n vπn: 1594754
15:18:39	 Tµi kho∂n: no200vnn	 Nh©n vÀt: ŸŸCTŸPK	 DWORD ID: -1438419207	 C p: 125	 IP: 113.23.54.181 : 11354	 Xu: 0	 TÊng ti“n vπn: 200
15:19:27	 Tµi kho∂n: danhtran11	 Nh©n vÀt: Pk_10_ok	 DWORD ID: 397969266	 C p: 1	 IP: 116.98.87.179 : 49448	 Xu: 0	 TÊng ti“n vπn: 0
15:20:43	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichMocLop	 DWORD ID: -1276001879	 C p: 120	 IP: 1.55.203.238 : 49419	 Xu: 5	 TÊng ti“n vπn: 20992
15:23:27	 Tµi kho∂n: krungthep004	 Nh©n vÀt: CaytienHMTT	 DWORD ID: -1843489646	 C p: 1	 IP: 171.252.155.13 : 47139	 Xu: 0	 TÊng ti“n vπn: 0
15:24:22	 Tµi kho∂n: krungthep004	 Nh©n vÀt: Caytienxtt	 DWORD ID: 934518241	 C p: 1	 IP: 171.252.155.13 : 19566	 Xu: 0	 TÊng ti“n vπn: 0
15:25:53	 Tµi kho∂n: nna1210vt04	 Nh©n vÀt: o0oXoayNhio0o	 DWORD ID: -944306004	 C p: 1	 IP: 14.191.185.30 : 49244	 Xu: 0	 TÊng ti“n vπn: 0
15:27:34	 Tµi kho∂n: danhtran15	 Nh©n vÀt: Hahaha123	 DWORD ID: 1668152986	 C p: 120	 IP: 116.98.87.179 : 49455	 Xu: 0	 TÊng ti“n vπn: 23773
15:30:15	 Tµi kho∂n: lekhang95	 Nh©n vÀt: AnhHungRom	 DWORD ID: -645990752	 C p: 120	 IP: 171.239.220.166 : 55435	 Xu: 0	 TÊng ti“n vπn: 0
15:30:41	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichMocLop	 DWORD ID: -1276001879	 C p: 120	 IP: 1.55.203.238 : 49446	 Xu: 5	 TÊng ti“n vπn: 22846
15:30:52	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichSÍLﬂn	 DWORD ID: 958885997	 C p: 122	 IP: 1.55.203.238 : 49449	 Xu: 5	 TÊng ti“n vπn: 590
15:30:59	 Tµi kho∂n: lekhang96	 Nh©n vÀt: NhinConCac	 DWORD ID: -2120188578	 C p: 120	 IP: 171.239.220.166 : 55441	 Xu: 7	 TÊng ti“n vπn: 224031
15:31:17	 Tµi kho∂n: hhtdhsg4	 Nh©n vÀt: 43asda	 DWORD ID: -699034794	 C p: 1	 IP: 171.239.144.33 : 50926	 Xu: 30	 TÊng ti“n vπn: 0
15:31:35	 Tµi kho∂n: 8134613	 Nh©n vÀt: xSxxtttt	 DWORD ID: -89853840	 C p: 121	 IP: 1.53.84.204 : 61033	 Xu: 11	 TÊng ti“n vπn: 213648
15:31:44	 Tµi kho∂n: 8134613	 Nh©n vÀt: zzzzzz	 DWORD ID: 256162005	 C p: 121	 IP: 1.53.84.204 : 61035	 Xu: 11	 TÊng ti“n vπn: 151972
15:32:00	 Tµi kho∂n: pnghi2017	 Nh©n vÀt: DungKaa	 DWORD ID: -1163803512	 C p: 125	 IP: 171.236.48.30 : 48271	 Xu: 0	 TÊng ti“n vπn: 2183
15:32:16	 Tµi kho∂n: nguyenson12	 Nh©n vÀt: nguyenson12	 DWORD ID: 89444374	 C p: 126	 IP: 118.69.89.111 : 64627	 Xu: 5	 TÊng ti“n vπn: 87296
15:33:07	 Tµi kho∂n: krungthep002	 Nh©n vÀt: XuanThoiThuong	 DWORD ID: -211793268	 C p: 121	 IP: 171.252.155.13 : 58507	 Xu: 0	 TÊng ti“n vπn: 52266
15:33:09	 Tµi kho∂n: 931994	 Nh©n vÀt: Caytien01	 DWORD ID: 518203458	 C p: 126	 IP: 1.53.84.204 : 61041	 Xu: 8	 TÊng ti“n vπn: 0
15:33:26	 Tµi kho∂n: 931995	 Nh©n vÀt: Caytien02	 DWORD ID: 518204377	 C p: 126	 IP: 1.53.84.204 : 61043	 Xu: 0	 TÊng ti“n vπn: 600
15:33:26	 Tµi kho∂n: hezman	 Nh©n vÀt: TrungDoc	 DWORD ID: 1748398011	 C p: 120	 IP: 113.165.59.21 : 52142	 Xu: 0	 TÊng ti“n vπn: 0
15:33:44	 Tµi kho∂n: 8134613	 Nh©n vÀt: eeeeee	 DWORD ID: 273262228	 C p: 122	 IP: 1.53.84.204 : 61045	 Xu: 11	 TÊng ti“n vπn: 239779
15:34:38	 Tµi kho∂n: leanhdung3001	 Nh©n vÀt: TYŸTh«nŸS m	 DWORD ID: 1824174941	 C p: 131	 IP: 222.252.237.81 : 61153	 Xu: 1901	 TÊng ti“n vπn: 278
15:34:52	 Tµi kho∂n: 0985651985	 Nh©n vÀt: ThichMocLop	 DWORD ID: -1276001879	 C p: 120	 IP: 1.55.203.238 : 49455	 Xu: 5	 TÊng ti“n vπn: 22846
15:35:12	 Tµi kho∂n: krungthep004	 Nh©n vÀt: Caytienxtt	 DWORD ID: 934518241	 C p: 120	 IP: 171.252.155.13 : 59731	 Xu: 0	 TÊng ti“n vπn: 2599
15:35:39	 Tµi kho∂n: zukim123	 Nh©n vÀt: ZuKim77	 DWORD ID: -2058045821	 C p: 121	 IP: 1.52.130.48 : 49202	 Xu: 57	 TÊng ti“n vπn: 11585
15:36:57	 Tµi kho∂n: 0985651987	 Nh©n vÀt: DocVaiLon	 DWORD ID: 496587261	 C p: 120	 IP: 1.55.203.238 : 49457	 Xu: 25	 TÊng ti“n vπn: 481079
15:38:01	 Tµi kho∂n: kacavin1	 Nh©n vÀt: ThÀpÖNh tÖLang	 DWORD ID: 513082819	 C p: 121	 IP: 125.212.186.57 : 6437	 Xu: 0	 TÊng ti“n vπn: 32357
15:38:26	 Tµi kho∂n: kacavin2	 Nh©n vÀt: Ti”uŸMµnŸTh«u	 DWORD ID: -1841234916	 C p: 121	 IP: 125.212.186.57 : 10358	 Xu: 0	 TÊng ti“n vπn: 120717
