SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetObj	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LevelUpScript	SkillDesc	IsMagic	Series	IsSkillPhysical	IsSkillMagic	TimePerCastHorse		SkillMiniIcon
Obj Tong Kim 7	±»¶¯¹¥»÷¸¨Öú	290	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lightingres_p	objtk7																					0		0	0	0		
Phæ §é Chóng Sinh	¹â»·ÊôÐÔ»Ø¸´	291	53	2	\spr\Ui\skill\½ð¶¥·ð¹â.spr				56	1	2	0	600	0	0	0	2	7	292	1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua	lifereplenish_v	pudu_zhongsheng	manareplenish_v	pudu_zhongsheng	allres_p	pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng	\script\skill\upnm.lua	"Tam phap cao cap, tang cuong nang luc chien dau"	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\ÆÕ¶ÉÖÚÉú.spr
Khong Can Ten 51		292		0	\spr\Ui\skill\½ð¶¥·ð¹â.spr		0	0	56	0	2	0	600	0	0	0	2	3	125	0	1	1	14	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					1	0	\script\skill\emei.lua	lifereplenish_v	pudu_zhongsheng	manareplenish_v	pudu_zhongsheng	allres_p	pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng		pudu_zhongsheng			0		0	0	0		
Obj Tong Kim 8	±»¶¯¹¥»÷¸¨Öú	293	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	fireres_p	objtk8																					0		0	0	0		
Obj Tong Kim 9	±»¶¯¹¥»÷¸¨Öú	294	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	physicsres_p	objtk9																					0		0	0	0		
Obj Tong Kim 10	±»¶¯¹¥»÷¸¨Öú	295	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	coldres_p	objtk10																					0		0	0	0		
Obj Tong Kim 11	±»¶¯¹¥»÷¸¨Öú	296	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	metalskill_v	objtk11	addphysicsdamage_p	objtk11																			0		0	0	0		
Obj Tong Kim 12	±»¶¯¹¥»÷¸¨Öú	297	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	woodskill_v	objtk12	addpoisondamage_v	objtk12																			0		0	0	0		
Obj Tong Kim 13	±»¶¯¹¥»÷¸¨Öú	298	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	waterskill_v	objtk13	addcolddamage_v	objtk13																			0		0	0	0		
Obj Tong Kim 14	±»¶¯¹¥»÷¸¨Öú	299	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	fireskill_v	objtk14	addfiredamage_v	objtk14																			0		0	0	0		
Obj Tong Kim 15	±»¶¯¹¥»÷¸¨Öú	300	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	earthskill_v	objtk15	addlightingdamage_v	objtk15																			0		0	0	0		
Truy Tinh Tróc DiÖn	ÄÚ¹¦Ïµ¹¥»÷	301	1	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_21.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	400	0	1	0	4	3	126	0	8	1	11	0	0	9	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	60	0	1		-30					0	0	\script\skill\tangmen.lua	poisondamage_v	zhuixing_zhudian	seriesdame	baoyu_lihua																		"Thien Nhan  trung cap chieu thuc, sat thuong tren dien rong."	1	1	0	1	0		
B¹o Vò Lª Hoa	Íâ¹¦Ïµ¹¥»÷	302	303	0	\spr\Ui\skill\±©ÓêÀæ»¨.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	470	0	0	0	3	6	96	1	1	1	10	1	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	301	30	0	0	0	0	80	0	102	0	12	0	1		0					0	0	\script\skill\tangmen.lua	physicsenhance_p	baoyu_lihua	skill_cost_v	baoyu_lihua	missle_lifetime_v	baoyu_lihua	seriesdame	baoyu_lihua	skilllevelexp	baoyu_lihua	skill_eventskilllevel	baoyu_lihua	poisondamage_v	baoyu_lihua	skill_attackradius	baoyu_lihua		baoyu_lihua		baoyu_lihua		"Doc mon am khi, dung am khi sat thuong tren dien rong."	0	1	1	0	0		
Tan Thu	±»¶¯¹¥»÷¸¨Öú	303	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	14	0	3	0	0	0	0	0	1	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifereplenish_v	tanthu	manareplenish_v	tanthu		tanthu		tanthu															0		0	0	0		
Boss Map 2	ÄÚ¹¦Ïµ¹¥»÷	304	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr			0	14	0	2	0	400	0	0	0	1	7	76	0	1	1	11	1	0	5	0	0	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\npc.lua	lifereplenish_v	vsdcnpc																					0		0	0	30		
Boss Hoang Kim	ÄÚ¹¦Ïµ¹¥»÷	305	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr			0	0	0	2	0	400	0	0	0	1	7	0	0	1	1	11	1	0	5	0	0	0	30	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	306	40	20	-2	0	0	0	0		0					0	0	\script\skill\npc.lua																							0		0	0	30		
Boss Hoang Kim 2	ÄÚ¹¦Ïµ¹¥»÷	306	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_42.spr			0	15	0	2	0	400	0	0	0	1	7	76	0	1	1	11	1	0	5	0	0	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	\script\skill\npc.lua	lifereplenish_v	vsdcnpc																					0		0	0	30		
Doan Hon Thub		307		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_41.spr		0	0	0	0	0	0	75	0	0	0	0	1	63	1	1	1	0	1	1	5	0	0	0	36	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	-2	0	50	0	0		0					1	0	\script\skill\tianwang.lua	physicsenhance_p	duanhun_ci	stun_p	duanhun_ci		duanhun_ci	missle_speed_v	duanhun_ci	skill_attackradius	duanhun_ci	skill_cost_v	duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		duanhun_ci		?¡§????????????????????????¡è???????????????????????????????	0		0	0	36		
Khong Can Ten 56	ÄÚ¹¦Ïµ¹¥»÷	308	1	0	\spr\Ui\skill\ÁúÕ½ÔÚÒ°.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ð§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	470	15	0	20	4	3	194	1	8	1	10	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	1	10	0	1	0	0	0				0	0	\script\skill\gaibang.lua	firedamage_v	feilong_zaitian	missle_speed_v	feilong_zaitian	skill_attackradius	feilong_zaitian	skill_cost_v	feilong_zaitian	skill_eventskilllevel	feilong_zaitian	skill_collideevent	feilong_zaitian	skill_showevent	feilong_zaitian	addskillexp1	feilong_zaitian	skill_skillexp_v	feilong_zaitian	seriesdame	feilong_zaitian		??¨¨??????????¡§??????????????????????????????????	0		0	0	2		
Khong Can Ten 57	Ö÷¶¯·ÀÓù¸¨Öú	309	22	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_22.spr	\spr\skill\ÉÙÁÖ\sl_05_²»¶¯Ã÷ÍõÖä.spr	\sound\skill\²»¶¯Ã÷ÍõÖä.wav	0	0	0	2	0	570	0	1	0	1	3	76	0	1	1	11	1	0	5	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	186	10	20	-2	0	0	0	0		0					1	0	\script\skill\npc\??????.lua	fasthitrecover_v		freezetimereduce_p		poisontimereduce_p		fatallystrikeres_p		allres_p													????¡§???????¡§¡§??????¡è?¡ì?????????¡è??¡è??¡§?????	0		0	0	2		
Obj Tong Kim 16	±»¶¯¹¥»÷¸¨Öú	310	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifereplenish_v	objtk16																					0		0	0	0		
Obj Tong Kim 17	±»¶¯¹¥»÷¸¨Öú	311	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifemax_v	objtk17																					0		0	0	0		
Obj Tong Kim 18	±»¶¯¹¥»÷¸¨Öú	312	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	manareplenish_v	objtk18																					0		0	0	0		
Obj Tong Kim 19	±»¶¯¹¥»÷¸¨Öú	313	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	manamax_v	objtk19																					0		0	0	0		
Obj Tong Kim 20	±»¶¯¹¥»÷¸¨Öú	314	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifereplenish_v	objtk20	manareplenish_v	objtk20																			0		0	0	0		
Obj Tong Kim 21	±»¶¯¹¥»÷¸¨Öú	315	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	lifemax_v	objtk21	manamax_v	objtk21																			0		0	0	0		
Obj Tong Kim 22	±»¶¯¹¥»÷¸¨Öú	316	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	attackratingenhance_v	objtk22																					0		0	0	0		
Obj Tong Kim 23	±»¶¯¹¥»÷¸¨Öú	317	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	fastwalkrun_p	objtk23																					0		0	0	0		
Obj Tong Kim 24	±»¶¯¹¥»÷¸¨Öú	318	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_gf.spr			0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					1	0	\script\skill\danhhieu.lua	attackspeed_v	objtk24	castspeed_v	objtk24																			0		0	0	0		
Khong Can Ten 58	ÄÚ¹¦Ïµ¹¥»÷	319	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_11.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k007.wav	0	0	2	0	570	0	5	0	2	6	101	1	2	1	11	0	0	5	0	0	0	20	0	0	1	0	0	0	0	0	1	308	0	0	0	0	0	1	308	10	20	-2	1	0	0	20	0	0	0				0	0	\script\skill\npc\???¡§????¡§?.lua	physicsdamage_v		firedamage_v		skill_eventskilllevel																	"??¡§???????????,?????¡§????¡è???¨¬?????????¡§?????¡§???????."	0		0	0	20		
Khong Can Ten 59	ÄÚ¹¦Ïµ¹¥»÷	320	2	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_42.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	2	0	570	0	4	0	5	6	28	1	5	1	11	0	0	5	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	1	0	0	1		0					0	0	\script\skill\npc\??????????.lua	lightingdamage_v		skill_cost_v		stun_p																	"?????????????,????¡è???????????????¡§??¡§????¡è???¨¬??????."	0		0	0	20		
Muc Da 2	Íâ¹¦Ïµ¹¥»÷	321	1	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k009.wav	0	0	0	0	570	0	0	0	2	6	9	1	1	1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	10	0	1	0	0	0				0	0	\script\skill\cuiyan.lua	physicsenhance_p	muye_liuxing	colddamage_v	muye_liuxing	skill_eventskilllevel	muye_liuxing	skill_attackradius	muye_liuxing	skill_cost_v	muye_liuxing	seriesdame	muye_liuxing		muye_liuxing		muye_liuxing		muye_liuxing		muye_liuxing		"Thuy Yen Chieu thuc cao cap, Bang sat cuc ky loi hai"	0		0	0	0		
Khong Can Ten 60	Íâ¹¦Ïµ¹¥»÷	322	1	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	570	0	0	5	4	3	16	0	16	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	2	1	0	0	0		0					0	0	\script\skill\npc\tianxia-wugou.lua	physicsenhance_p		firedamage_v		skill_cost_v																	??¨¨??????????????????????????	0		0	0	2		
Khong Can Ten 61	Íâ¹¦Ïµ¹¥»÷	323	1	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	2	0	570	0	0	5	4	3	61	0	16	1	11	0	0	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	2	1	0	0	0		0					0	0	\script\skill\npc\tianxia-wugou.lua	physicsenhance_p		firedamage_v		skill_cost_v																	??¨¨??????????????????????????	0		0	0	2		
Khong Can Ten 62	ÄÚ¹¦Ïµ¹¥»÷	324	2	0	\spr\×÷·»Í¼±ê\ÌìÒâ·»_0.spr		\sound\skill\sound_k003.wav		0	0	0	0	570	0	5	0	1	7	66	1	4	1	11	1	1	5	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	186	1	323	10	20	-2	0	80	0	0		0					0	0	\script\skill\npc\xinglong-buyu.lua	skill_cost_v		colddamage_v		physicsdamage_v																	???????????????????????????????¡è????¡è???	0		0	0	2		
Thõa Long QuyÕt	Íâ¹¦Ïµ¹¥»÷	325	103	1	\spr\Ui\skill\×··ç¾ö.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	1	120	5	1	5	1	12	326	0	1	0	9	0	1	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	4	1	60	0	0		0					1	0	\script\skill\tianwang.lua	physicsenhance_p	chenglong_jue	addskilldame1	chenglong_jue	addskilldame2	chenglong_jue		chenglong_jue	missle_speed_v	chenglong_jue	ignoredefense_p	chenglong_jue	skill_cost_v	chenglong_jue	missle_lifetime_v	chenglong_jue	seriesdame	chenglong_jue		chenglong_jue		"Chuú ph¸p cao cÊp, khiÕn ®èi ph­¬ng kh«ng thÓ xoay së "	0		1	0	0		
Thõa Long QuyÕt	ÄÚ¹¦Ïµ¹¥»÷	326		0	\spr\Ui\skill\³ËÁú¾ö.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	1	120	5	0	0	1	1	140	0	1	1	9	1	1	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	20	-2	0	60	0	0		0					1	0	\script\skill\tianwang.lua	physicsenhance_p	chenglong_jue	skill_eventskilllevel	chenglong_jue	addskilldame1	chenglong_jue		chenglong_jue	missle_speed_v	chenglong_jue	skill_attackradius	chenglong_jue	skill_cost_v	chenglong_jue	missle_lifetime_v	chenglong_jue	seriesdame	chenglong_jue	ignoredefense_p	chenglong_jue		?¡§??????????????????¡§¡ã??????????????¡§?????¡§?????????	0		1	0	0		
§o¹n C©n Hñ Cèt	Ö÷¶¯Õ½¶·¸¨Öú	327	403	0	\spr\Ui\skill\¶Ï½î¸¯¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr			12	0	2	0	500	0	0	0	4	6	77	0	1	1	11	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\wudu.lua	allres_p	duanjin_fugu	skill_cost_v	duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu		duanjin_fugu	\script\skill\upnd.lua	"Ngò ®éc mËt m«n ®éc d­îc, gi¶m kh¶ n¨ng phßng ngù cña ®èi ph­¬ng "	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\¶Ï½î¸¯¹Ç.spr
NhiÕp Hån Lo¹n T©m	Ö÷¶¯Õ½¶·¸¨Öú	328	803	0	\spr\Ui\skill\Éã»êÂÒÐÄ.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			59	0	2	0	500	0	0	0	4	6	77	0	1	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\tianren.lua	attackratingenhance_p	shehun_luanxin	adddefense_v	shehun_luanxin	addphysicsdamage_p	shehun_luanxin	fasthitrecover_v	shehun_luanxin	lifereplenish_v	shehun_luanxin	deadlystrikeenhance_p	shehun_luanxin	skill_cost_v	shehun_luanxin		shehun_luanxin		shehun_luanxin		shehun_luanxin	\script\skill\uptn.lua	"Thiªn nhÉn chiÕn ®Êu t©m ph¸p, gi¶m kh¶ n¨ng chiÕn ®èi cña ®èi ph­¬ng "	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\Éå»êÂÒÐÄ.spr
Tuý Tiªn T¸ Cèt	Ö÷¶¯Õ½¶·¸¨Öú	329	1003	0	\spr\Ui\skill\×íÏç´í¹Ç.spr	\spr\skill\À¥ÂØ\kl_18_Ä§·¨Ê©·Å.spr			60	0	2	0	500	0	0	0	4	6	77	0	1	1	11	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	0	0	0	0		0					1	0	\script\skill\kunlun.lua		zuixian_cuogu	freezetimereduce_p	zuixian_cuogu	stuntimereduce_p	zuixian_cuogu	lifereplenish_v	zuixian_cuogu	manareplenish_v	zuixian_cuogu	rangedamagereturn_p	zuixian_cuogu	skill_cost_v	zuixian_cuogu		zuixian_cuogu		zuixian_cuogu		zuixian_cuogu	\script\skill\upcl.lua	"C«n l«n t©m ph¸p, lµm gi¶m kh¶ n¨ng miÔn dÞch cña ®èi ph­¬ng "	0		0	0	0		\spr\Ui\×´Ì¬Í¼±ê\×íÏÉ´í¹Ç.spr
Tang 5 DM	ÄÚ¹¦Ïµ¹¥»÷	330	1	0	\spr\Ui\skill\¾Å¹¬·ÉÐÇ.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	420	0	0	0	3	3	152	0	8	1	11	1	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	1		0					0	0	\script\skill\tangmen.lua	skill_misslenum_v	tang4dm		tang4dm	colddamage_v	tang4dm	missle_speed_v	tang4dm	skill_attackradius	tang4dm	skill_cost_v	tang4dm	addskillexp1	tang4dm	skill_skillexp_v	tang4dm	seriesdame	tang4dm	poisondamage_v	tang4dm		?????¡è????????????¡è?¡ì???????¡è????????????¡§??????????????¡§?????????	1		0	0	2		
Tang 4 DM	Íâ¹¦Ïµ¹¥»÷	331	1	0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	0	0	0	0	0	0	400	0	0	0	3	7	150	1	1	1	10	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	330	80	20	-2	0	0	0	0		0					0	0	\script\skill\tangmen.lua	physicsenhance_p	tang2dm	seriesdame	tang2dm	skill_eventskilllevel	tang2dm		tang2dm		tang2dm		tang2dm		tang2dm		tang2dm		tang2dm		tang2dm		????????????????????????????¡§??¡è???¨¬????????	0		0	0	2		
<bclr=red>Luong Nghi Loi Kiem Tran	ÄÚ¹¦Ïµ¹¥»÷	332	1001	0	\spr\Ui\skill\À×¶¯¾ÅÌì.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	520	0	0	0	5	3	32	1	12	1	11	1	0	0	0	0	0	180	0	0	1	0	0	0	1	0	0	0	1	406	6	0	0	0	0	1	20	-2	0	100	0	1		100					0	0	\script\skill\kunlun.lua	missle_lifetime_v	luongcucloicong	skill_eventskilllevel	luongcucloicong		luongcucloicong		luongcucloicong		luongcucloicong		luongcucloicong	skill_cost_v	luongcucloicong		luongcucloicong		luongcucloicong		luongcucloicong		<bclr=red>Con Lon Vo Thuong Tuyet Ki<bclr><color=Earth>	0		0	0	180		
